serial no.,Game,Game_Duration,Year,Month,Weekday,Name_Length,Genre_RPG,Genre_Horror,Genre_Action,Genre_Strategy,Genre_Puzzle,Genre_Adventure,Genre_Simulator,Is_Popular_Genre,Genre_4X strategy._False,Genre_4X strategy._True,Genre_Action RPG._False,Genre_Action RPG._True,Genre_Action‑adventure._False,Genre_Action‑adventure._True,Genre_FPS._False,Genre_FPS._True,Genre_Horror._False,Genre_Horror._True,Genre_Isometric RPG._False,Genre_Isometric RPG._True,Genre_Metroidvania._False,Genre_Metroidvania._True,Genre_Narrative adventure._False,Genre_Narrative adventure._True,Genre_Other_False,Genre_Other_True,Genre_Platformer._False,Genre_Platformer._True,Genre_Puzzle platformer._False,Genre_Puzzle platformer._True
0.09814814814814815,TowerFall Ascension,0.0,2019,12,4,0.1839080459770115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.1,Superhot,0.0,2019,12,5,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.10185185185185186,Little Inferno,0.0,2019,12,6,0.12643678160919541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.1037037037037037,Ape Out,0.0,2019,12,0,0.04597701149425287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.10555555555555556,Celeste (repeat),0.0,2019,12,1,0.14942528735632182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.10740740740740741,Totally Accurate Battle Simulator,0.0,2019,12,2,0.3448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.10925925925925926,FTL: Faster Than Light,0.0,2019,12,3,0.21839080459770116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.11111111111111112,Hyper Light Drifter (repeat),0.0,2019,12,4,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.11296296296296296,Shadow Tactics: Blades of the Shogun,0.0,2019,12,5,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.11481481481481481,The Talos Principle,0.0,2019,12,6,0.1839080459770115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.11666666666666667,Hello Neighbor,0.0,2019,12,0,0.12643678160919541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.11851851851851852,Yooka-Laylee and the Impossible Lair,0.0,2019,12,1,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
0.12037037037037038,Darksiders: Warmastered Edition,0.5,2020,1,2,0.3218390804597701,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.12222222222222222,Darksiders II: Deathinitive Edition,0.5,2020,1,2,0.367816091954023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.12407407407407409,Steep,0.5,2020,1,2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.12592592592592594,Sundered: Eldritch Edition,0.4285714285714286,2020,1,3,0.264367816091954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False
0.12777777777777777,Horace,0.4285714285714286,2020,1,3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.12962962962962962,The Bridge,0.4285714285714286,2020,1,3,0.08045977011494253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.13148148148148148,Farming Simulator 19,0.4285714285714286,2020,1,3,0.1954022988505747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.13333333333333333,Ticket to Ride,0.4285714285714286,2020,2,3,0.12643678160919541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.13518518518518519,Carcassonne,0.4285714285714286,2020,2,3,0.09195402298850576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.13703703703703704,Kingdom Come: Deliverance,0.4285714285714286,2020,2,3,0.2528735632183908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.1388888888888889,Aztez,0.4285714285714286,2020,2,3,0.022988505747126436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.14074074074074075,Faeria,0.4285714285714286,2020,2,3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.1425925925925926,Assassin’s Creed Syndicate,0.4285714285714286,2020,2,3,0.264367816091954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.14444444444444446,InnerSpace,0.4285714285714286,2020,2,3,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.14629629629629629,GoNNER,0.4285714285714286,2020,3,3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.14814814814814814,Offworld Trading Company,0.4285714285714286,2020,3,3,0.24137931034482757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.15,Anodyne 2: Return to Dust,0.4285714285714286,2020,3,3,0.2528735632183908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0.15185185185185185,A Short Hike,0.4285714285714286,2020,3,3,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
